UPC,System ID,Category Name,Price,QOH,Product ID,URL,Category,Photo,Brand Name,Name,Brand,Short Name,Pets,Size,buy_12_get_1_free
693804153029,210000042785,Dog > Grooming,15.99,2,10100088,https://www.littlepetexpress.com/products/the-little-pet-shoppe/buddy-wash-original-lavender-mint-dog-conditioner-rinse-16-oz-bottle-1/,Grooming,"['downloaded_images/10100088/693804153029-3.jpg', 'downloaded_images/10100088/693804153029-2.jpg', 'downloaded_images/10100088/693804153029-1.jpg']",Buddy Biscuits,"Buddy Rinse Original Lavender & Mint Conditioner for Dogs, 16-oz bottle",Buddy Biscuits,Rinse Original Lavender & Mint Conditioner,Dogs,16-oz,No
853965006989,210000068918,Dog > Flea & Tick > Spot Treatments,17.19,1,10100182_2,https://www.littlepetexpress.com/products/earth-animal-dog-nupro-spot-on-flea-and-tick-2/?case_option=False,Spot Treatments,"['downloaded_images/10100182/10100182_2/image_59175_Xi5s3oV.jpg', 'downloaded_images/10100182/10100182_2/image_59175_JfSAaNZ.jpg', 'downloaded_images/10100182/10100182_2/image_59175_Jo8K8tr.jpg']",Earth Animal,Earth Animal Nature's Protection Flea & Tick Prevention Herbal Spot-On for Small Dogs & Puppies,Earth Animal,Flea & Tick Prevention Herbal Spot-On,Dogs,Small Dogs & Puppies,No
853965006941,210000068920,Dog > Flea & Tick > Spot Treatments,17.99,2,10100182_3,https://www.littlepetexpress.com/products/earth-animal-dog-nupro-spot-on-flea-and-tick-4/?case_option=False,Spot Treatments,"['downloaded_images/10100182/10100182_3/image_59178_nSGSTYU.jpg', 'downloaded_images/10100182/10100182_3/image_59178_QMKkyxt.jpg', 'downloaded_images/10100182/10100182_3/image_59178_hEoGlrh.jpg']",Earth Animal,Earth Animal Nature's Protection Flea & Tick Prevention Herbal Spot-On for Large Dogs,Earth Animal,Flea & Tick Prevention Herbal Spot-On,Dogs,Large Dogs,No
045663590000,210000036705,Dog > Leashes & Collars > Collars > Muzzles & Head Collars,14.99,1,10100232_1,https://www.littlepetexpress.com/products/four-paws-quick-fit-dog-muzzle-2/?case_option=False,Muzzles & Head Collars,['downloaded_images/10100232/10100232_1/xxs.jpg'],Four Paws,"Four Paws Walk-About Quick-Fit Dog Muzzle, XX-Small",Four Paws,Walk-About Quick-Fit Muzzle,Dogs,XX-Small,No
076484512926,210000012132,Dog > Grooming > Brushes & Combs,12.29,3,10100740_1,https://www.littlepetexpress.com/products/safari-wire-pin-brush-for-dogs-2/?case_option=False,Brushes & Combs,['downloaded_images/10100740/10100740_1/image_12131_6ZYbTvZ.jpg'],Safari,"Safari Wire Pin Brush for Dogs, Small",Safari,Wire Pin Brush for Dogs,Dogs,Small,No
076484512940,210000012133,Dog > Grooming > Brushes & Combs,15.19,3,10100740_2,https://www.littlepetexpress.com/products/safari-wire-pin-brush-for-dogs-1/?case_option=False,Brushes & Combs,['downloaded_images/10100740/10100740_2/image_12131_McTpk2m.jpg'],Safari,"Safari Wire Pin Brush for Dogs, Large",Safari,Wire Pin Brush for Dogs,Dogs,Large,No
076484002786,210000055144,Dog > Grooming > Brushes & Combs,8.79,3,10100122,https://www.littlepetexpress.com/products/the-little-pet-shoppe/lilfts-slicker-brush/,Brushes & Combs,['downloaded_images/10100122/image_55150.jpg'],Coastal Pet Products,Coastal Lilfts Slicker Brush,Coastal Pet Products,Coastal Lilfts Slicker Brush,Dogs,,No
076484051012,210000004015,Dog > Leashes & Collars > Collars > Muzzles & Head Collars,20.99,2,10100919_1,https://www.littlepetexpress.com/products/walk-n-train-dog-head-halter-black-2/?case_option=False,Muzzles & Head Collars,['downloaded_images/10100919/10100919_1/image_4010_kmgKPE4.jpg'],Walk n' Train,"Walk 'n Train Dog Head Halter, Black, X-Small",Walk n' Train,"Walk 'n Train Head Halter, Black",Dogs,X-Small,No
072705121601,210000057137,Dog > Treats > Biscuits & Crunchy Treats,6.99,2,10100243_1,https://www.littlepetexpress.com/products/fromm-crunchy-os-pumpkin-kran-pow/?case_option=False,Biscuits & Crunchy Treats,['downloaded_images/10100243/10100243_1/image_117692_3oRalJz.jpg'],Fromm,"Fromm Crunchy O's Pumpkin Kran Pow Dog Treats, 6-oz",Fromm,Crunchy O's Pumpkin Kran Pow,Dogs,6-oz,No
785184000304,210000057146,Cat > Treats > Crunchy Treats,3.99,1,10100730,https://www.littlepetexpress.com/products/the-little-pet-shoppe/redbarn-protein-puff-chicken-cat-treat/,Crunchy Treats,['downloaded_images/10100730/image_57292.jpg'],Redbarn Pet Products,Redbarn Protein Puff Chicken Cat Treat,Redbarn Pet Products,Protein Puff Chicken,Cats,1-oz,No
785184000328,210000057147,Dog > Treats > Biscuits & Crunchy Treats,5.99,2,10100729,https://www.littlepetexpress.com/products/the-little-pet-shoppe/redbarn-protein-puff-cheese-dog-treat/,Biscuits & Crunchy Treats,['downloaded_images/10100729/image_57293.jpg'],Redbarn Pet Products,Redbarn Protein Puff Cheese Dog Treat,Redbarn Pet Products,Protein Puff Cheese,Dogs,1.8-oz,No
888641132706,210000099129,Dog > Food > Wet Food,3.29,3,10100413_1,https://www.littlepetexpress.com/products/Inception-Pork-Recipe-Wet-Dog-Food-2/?case_option=False,Wet Food,['downloaded_images/10100413/10100413_1/image_92160.png'],Inception,"Inception Pork Recipe Wet Dog Food, 13-oz",Inception,Pork Recipe,Dogs,13-oz,Yes
850004668108,210000177865,Dog > Food > Frozen Food,11.89,7,10100713_1,https://www.littlepetexpress.com/products/raised-right-beef-recipe-frozen-dog-food-1-lb/?case_option=False,Frozen Food,['downloaded_images/10100713/10100713_1/image_182301.jpg'],Raised Right,"Raised Right Beef Recipe Frozen Dog Food, 1-lb",Raised Right,Beef Recipe,Dogs,1-lb,No
849088065934,210000205690,Dog > Toys > Plush Toys > Stuffed Toys,19.99,1,10100224_1,https://www.littlepetexpress.com/products/fabdog-Floppy-T-Rex-Dog-Toy-3/?case_option=False,Stuffed Toys,['downloaded_images/10100224/10100224_1/image_211079.jpg'],fabdog,"fabdog Floppy T-Rex Dog Toy, Large",fabdog,Floppy T-Rex,Dogs,Large,No
021653344129,210000172864,Dog > Grooming > Shampoos & Conditioners > Conditioners,18.89,2,10100066_1,https://www.littlepetexpress.com/products/Bio-Groom-Indulge-Spray-Argan-Oil-Dog-Leave-in-Conditioner-2/?case_option=False,Conditioners,['downloaded_images/10100066/10100066_1/image_176321.jpg'],Bio-Groom,"Bio-Groom Indulge Spray Argan Oil Dog Leave-in Conditioner, 12-oz",Bio-Groom,Indulge Spray Argan Oil Leave-in Conditioner,Dogs,12-oz,No
022266175674,210000187771,Dog > Toys > Plush Toys,24.99,1,10100846_1,https://www.littlepetexpress.com/products/Tall-Tails-Yeti-Plush-Dog-Toy-2/?case_option=False,Plush Toys,"['downloaded_images/10100846/10100846_1/022266175674-1.jpg', 'downloaded_images/10100846/10100846_1/022266175674-2.jpg', 'downloaded_images/10100846/10100846_1/022266175674-3.jpg']",Tall Tails,"Tall Tails Yeti Plush Dog Toy, 14-in",Tall Tails,Yeti Plush,Dogs,14-in,No
9421906178203,210000183944,Dog > Food > Air-Dried & Dehydrated Food,9.49,1,,,,,New Zealand Natural Pet Food,"New Zealand Natural Pet Food Woof Chicken Air-Dried Dog Food, 100-gram",New Zealand Natural Pet Food,Woof Chicken,Dogs,100-gram,No
810538017506,210000075934,"Dog > Apparel & Accessories > Coats, Jackets & Vests",33.99,0,10100323_4,https://www.littlepetexpress.com/products/gold-paw-stretch-fleece-eggplant-dog-coat-4/?case_option=False,"Coats, Jackets & Vests","['downloaded_images/10100323/10100323_4/image_67843_g2vvOMp.jpg', 'downloaded_images/10100323/10100323_4/image_67843.jpg']",Goldpaw,"Goldpaw Stretch Fleece Dog Coat, Eggplant, 16",Goldpaw,"Stretch Fleece Coat, Eggplant",Dogs,16,No
857486006053,210000185988,Dog > Carriers & Travel > Car Accessories > Seat Covers,112.99,1,10100679,https://www.littlepetexpress.com/products/the-little-pet-shoppe/petsafe-happy-ride-car-dog-bed-bench-seat-grey/,Seat Covers,['downloaded_images/10100679/Untitled_3l36y9W.jpg'],PetSafe,"PetSafe Happy Ride Car Dog Bed, Bench Seat, Grey",PetSafe,"Happy Ride Car Bed, Bench Seat",Dogs,,No
857567006156,210000184044,Dog > Treats,5.99,0,10100084_1,https://www.littlepetexpress.com/products/Bones-Co-Goat-Whip-Toy-Filler-Dog-Treats/?case_option=False,Treats,['downloaded_images/10100084/10100084_1/Goat_Whip.jpg'],Bones & Co,"Bones & Co Goat Whip Toy Filler Dog Treats, 8-oz",Bones & Co,Goat Whip Toy Filler Dog Treats,Dogs,8-oz,No
628043603899,210000075994,Dog > Bowls & Feeders > Placemats,21.79,1,10100501_1,https://www.littlepetexpress.com/products/messy-mutts-silicone-mat-with-metal-rods-red-2/?case_option=False,Placemats,['downloaded_images/10100501/10100501_1/image_67902.jpg'],Messy Mutts,"Messy Mutts Silicone Mat with Metal Rods, Red, Medium",Messy Mutts,"Silicone Mat with Metal Rods, Red",Dogs,Medium,No
045663590208,210000076017,Dog > Leashes & Collars > Collars > Muzzles & Head Collars,17.99,1,10100232_4,https://www.littlepetexpress.com/products/four-paws-walk-about-quick-fit-dog-muzzle-3/?case_option=False,Muzzles & Head Collars,['downloaded_images/10100232/10100232_4/s_IllEtha.jpg'],Four Paws,"Four Paws Walk-About Quick-Fit Dog Muzzle, Small",Four Paws,Walk-About Quick-Fit Muzzle,Dogs,Small,No
850021512095,210000193787,Dog > Treats > Freeze-Dried Treats,21.39,2,10100360_2,https://www.littlepetexpress.com/products/Green-Juju-Duck-Orange-Freeze-Dried-Dog-Treats-3/?case_option=False,"Freeze-Dried Treats, Freeze-Dried Food Toppings",['downloaded_images/10100360/10100360_2/image_199007_rTbhJj7.jpg'],Green Juju,"Green Juju Duck Orange Freeze-Dried Whole Food Bites for Dogs & Cats, 7.5-oz",Green Juju,Duck Orange,Dogs,7.5-oz,No
072705115419,210000187968,Dog > Food > Dry Food,55.99,1,10100258_1,https://www.littlepetexpress.com/products/fromm-family-gold-reduced-activity-senior-dry-dog-food-30-lb/?case_option=False,Dry Food,['downloaded_images/10100258/10100258_1/image_47950_7oipidD.jpg'],Fromm,"Fromm Family Gold Reduced Activity & Senior Dry Dog Food, 30-lb",Fromm,Family Gold Reduced Activity & Senior,Dogs,30-lb,No
072705116805,210000187971,Cat > Food > Dry Food,18.99,1,10100268_1,https://www.littlepetexpress.com/products/Fromm-Four-Star-Nutritionals-Chicken-A-La-Veg-Dry-Cat-Food-2/?case_option=False,Dry Food,"['downloaded_images/10100268/10100268_1/image_48029_HrpLjGm.jpg', 'downloaded_images/10100268/10100268_1/four-star-cat-dry-chicken-a-la-veg-env-211680.jpg']",Fromm,"Fromm Four-Star Nutritionals Chicken A La Veg Dry Cat Food, 4-lb",Fromm,Four-Star Nutritionals Chicken A La Veg,Cats,4-lb,No
072705116263,210000187975,Dog > Food > Dry Food,17.69,2,10100271_1,https://www.littlepetexpress.com/products/Fromm-Four-Star-Nutritionals-Duck-A-La-Veg-Dry-Dog-Food-3/?case_option=False,Dry Food,"['downloaded_images/10100271/10100271_1/image_48052_spfiLAE.jpg', 'downloaded_images/10100271/10100271_1/four-star-dog-dry-duck-a-la-veg-env-211620.jpg']",Fromm,"Fromm Four-Star Nutritionals Duck A La Veg Dry Dog Food, 4-lb",Fromm,Four-Star Nutritionals Duck A La Veg,Dogs,4-lb,No
076484136054,210000112814,Dog > Leashes & Collars > Collars > Muzzles & Head Collars,16.99,1,10100127_1,https://www.littlepetexpress.com/products/Coastal-Pet-Soft-Basket-Dog-Muzzle-2/?case_option=False,Muzzles & Head Collars,['downloaded_images/10100127/10100127_1/image_106922.jpg'],Coastal Pet Products,"Coastal Soft Basket Dog Muzzle, Size 1",Coastal Pet Products,Coastal Soft Basket Muzzle,Dogs,Size 1,No
076484136108,210000112817,Dog > Leashes & Collars > Collars > Muzzles & Head Collars,28.99,1,10100127_5,https://www.littlepetexpress.com/products/Coastal-Pet-Soft-Basket-Dog-Muzzle-5/?case_option=False,Muzzles & Head Collars,['downloaded_images/10100127/10100127_5/image_106925.jpg'],Coastal Pet Products,"Coastal Soft Basket Dog Muzzle, Size 6",Coastal Pet Products,Coastal Soft Basket Muzzle,Dogs,Size 6,No
628043603264,210000129557,Dog > Carriers & Travel > Travel Bowls & Bags,9.79,0,10100491_1,https://www.littlepetexpress.com/products/Messy-Mutts-Silicone-Collapsible-Dog-Bowl-Blue-2/?case_option=False,Travel Bowls & Bags,['downloaded_images/10100491/10100491_1/image_125419.jpg'],Messy Mutts,"Messy Mutts Silicone Collapsible Travel Dog Bowl, Blue, Small",Messy Mutts,"Silicone Collapsible Travel Bowl, Blue",Dogs,Small,No
810028242647,210000208112,Cat > Food > Wet Food,1.89,28,10100956_1,https://www.littlepetexpress.com/products/Weuva-Wx-Phos-Focused-Chicken-in-a-Hydrating-Puree-Wet-Cat-Food-2/?case_option=False,Wet Food,"['downloaded_images/10100956/10100956_1/image_213504_tdrd8sd.jpg', 'downloaded_images/10100956/10100956_1/image_213504_Gkixstp.jpg', 'downloaded_images/10100956/10100956_1/image_213504_bEXdPVu.jpg']",Weruva,"Weruva Wx Phos Focused Chicken Formula in a Hydrating Puree Wet Cat Food Can, 3-oz",Weruva,Wx Phos Focused Chicken Formula in a Hydrating Puree,Cats,3-oz,Yes
810028242654,210000208118,Cat > Food > Wet Food,1.89,24,10100959_1,https://www.littlepetexpress.com/products/Weuva-Wx-Phos-Focused-Tilapia-Tuna-in-a-Hydrating-Puree-Wet-Cat-Food-2/?case_option=False,Wet Food,"['downloaded_images/10100959/10100959_1/image_213510_KlIgGYq.jpg', 'downloaded_images/10100959/10100959_1/image_213510_l8Us929.jpg', 'downloaded_images/10100959/10100959_1/image_213510_pBJYT7s.jpg']",Weruva,"Weruva Wx Phos Focused Tilapia & Tuna Formula in a Hydrating Puree Wet Cat Food Can, 3-oz",Weruva,Wx Phos Focused Tilapia & Tuna Formula in a Hydrating Puree,Cats,3-oz,Yes
810216026097,210000200014,Dog > Bowls & Feeders > Bowls & Diners > Slow Feeders,17.99,1,10100785,https://www.littlepetexpress.com/products/the-little-pet-shoppe/SodaPup-Mandala-Design-eTray-Enrichment-Tray-for-Dogs-Green/,Slow Feeders,['downloaded_images/10100785/image_205357.jpg'],SodaPup,"SodaPup eTray Mandala Design Enrichment Tray Dog Slow Feeder, Green",SodaPup,"eTray Mandala Design Enrichment Tray Slow Feeder, Green",Dogs,,No
747473757948,210000089609,Dog > Toys > Interactive Toys > Puzzle Toys & Games,20.99,3,10100977_1,https://www.littlepetexpress.com/products/West-Paw-Zogoflex-Small-Tux-Dog-Toy-2/?case_option=False,Puzzle Toys & Games,['downloaded_images/10100977/10100977_1/image_82514.jpg'],West Paw,"West Paw Zogoflex Small Tux Dog Toy, Granny Smith Green",West Paw,Zogoflex Small Tux,Dogs,Granny Smith Green,No
841186113586,210000184325,"Dog > Apparel & Accessories > Coats, Jackets & Vests",20.99,3,10100341_2,https://www.littlepetexpress.com/products/Gooby-Stretch-Fleece-Dog-Vest-Black-3/?case_option=False,"Coats, Jackets & Vests",['downloaded_images/10100341/10100341_2/image_189015.jpg'],Gooby,"Gooby Stretch Fleece Dog Vest, Black, Small",Gooby,"Stretch Fleece Vest, Black",Dogs,Small,No
841186113623,210000184329,"Dog > Apparel & Accessories > Coats, Jackets & Vests",24.99,1,10100341_5,https://www.littlepetexpress.com/products/Gooby-Stretch-Fleece-Dog-Vest-Black-7/?case_option=False,"Coats, Jackets & Vests",['downloaded_images/10100341/10100341_5/image_189019.jpg'],Gooby,"Gooby Stretch Fleece Dog Vest, Black, XX-Large",Gooby,"Stretch Fleece Vest, Black",Dogs,XX-Large,No
841186118031,210000184349,"Dog > Apparel & Accessories > Coats, Jackets & Vests",22.99,2,10100349_4,https://www.littlepetexpress.com/products/Gooby-Stretch-Fleece-Dog-Vest-Violet-5/?case_option=False,"Coats, Jackets & Vests",['downloaded_images/10100349/10100349_4/image_189039.jpg'],Gooby,"Gooby Stretch Fleece Dog Vest, Violet, Large",Gooby,"Stretch Fleece Vest, Violet",Dogs,Large,No
072705132508,210000194057,Dog > Food > Wet Food,4.29,2,10100249_1,https://www.littlepetexpress.com/products/Fromm-Diner-Favorites-Buds-Beef-Broccoli-Stew-Canned-Dog-Food-2/?case_option=False,Wet Food,['downloaded_images/10100249/10100249_1/diner-dog-can-12_2-favorites-beef-broccoli-072705132508_1.jpg'],Fromm,"Fromm Diner Favorites Bud's Beef & Broccoli Stew Canned Dog Food, 12.5-oz",Fromm,Diner Favorites Bud's Beef & Broccoli Stew,Dogs,12.5-oz,Yes
685038118493,210000202138,Cat > Food > Wet Food,1.59,25,10100143_1,https://www.littlepetexpress.com/products/Daves-Pet-Food-Shredded-Chicken-Shrimp-Dinner-in-Gravy-Wet-Cat-Food-2/?case_option=False,Wet Food,['downloaded_images/10100143/10100143_1/image_207513.jpg'],Dave's Pet Food,"Dave's Pet Food Shredded Chicken & Shrimp Dinner in Gravy Wet Cat Food, 2.8-oz",Dave's Pet Food,Shredded Chicken & Shrimp Dinner in Gravy,Cats,2.8-oz,Yes
811618013449,210000074482,Dog > Leashes & Collars > Harnesses,19.99,1,10100155_1,https://www.littlepetexpress.com/products/doggie-design-american-river-choke-free-dog-harness-solid-teal-2/?case_option=False,Harnesses,['downloaded_images/10100155/10100155_1/image_66222.jpg'],Doggie Design,"Doggie Design American River Choke-Free Dog Harness Solid, Teal, XX-Small",Doggie Design,"American River Choke-Free Harness Solid, Teal",Dogs,XX-Small,No
812402004360,210000184483,Cat > Toys > Catnip & Pet Grass Toys,12.99,3,10101013,https://www.littlepetexpress.com/products/the-little-pet-shoppe/Yeowww-Pineapple-Catnip-Cat-Toy/,Catnip & Pet Grass Toys,['downloaded_images/10101013/image_189174.jpg'],Yeowww!,Yeowww! Pineapple Catnip Cat Toy,Yeowww!,Pineapple Catnip,Cats,,No
076484454257,210000204324,Dog > Leashes & Collars,24.49,3,10100125_2,https://www.littlepetexpress.com/products/Coastal-Pet-Products-USB-Light-Up-Neck-Ring-for-Dogs-Pink-3/?case_option=False,Leashes & Collars,['downloaded_images/10100125/10100125_2/image_209712.jpg'],Coastal Pet Products,"Coastal Pet Products USB Light-Up Neck Ring for Dogs, Pink, 24-in",Coastal Pet Products,"USB Light-Up Neck Ring, Pink",Dogs,24-in,No
860147001861,210000154998,Dog > Treats > Freeze-Dried Treats,23.29,0,10100359_2,https://www.littlepetexpress.com/products/Green-Juju-Bison-Green-Freeze-Dried-Dog-Cat-Treats-3/?case_option=False,"Freeze-Dried Treats, Freeze-Dried Food Toppings",['downloaded_images/10100359/10100359_2/image_154429_ao423aC.jpg'],Green Juju,"Green Juju Bison Green Freeze-Dried Whole Food Bites for Dogs & Cats, 6-oz",Green Juju,Bison Green,Dogs,6-oz,No
022266173137,210000147817,Dog > Toys > Plush Toys,13.09,1,10100814,https://www.littlepetexpress.com/products/the-little-pet-shoppe/Tall-Tails-Baby-Turtle-with-Squeaker-Plush-Dog-Toy-4-in/,Plush Toys,"['downloaded_images/10100814/image_146243.jpg', 'downloaded_images/10100814/Plush_Turtle_Squeaker_Toy_3.jpg', 'downloaded_images/10100814/Plush_Turtle_Squeaker_Toy_2.jpg', 'downloaded_images/10100814/Plush_Turtle_Squeaker_Toy_1.jpg']",Tall Tails,"Tall Tails Baby Turtle with Squeaker Plush Dog Toy, 4-in",Tall Tails,Baby Turtle with Squeaker Plush,Dogs,4-in,No
9421904644090,210000166616,Dog > Food > Freeze-Dried Food,95.99,0,10100558_3,https://www.littlepetexpress.com/products/The-NZ-Natural-Woof-Duck-Freeze-Dried-Dog-Treat-4/?case_option=False,Freeze-Dried Food,['downloaded_images/10100558/10100558_3/Woof_50g_Duck_Front.png'],New Zealand Natural Pet Food,"New Zealand Natural Pet Food Woof Duck Freeze-Dried Dog Food, 1-kg",New Zealand Natural Pet Food,Woof Duck,Dogs,1-kg,No
9421904644182,210000166627,Cat > Food > Freeze-Dried Food,32.89,0,,,,,New Zealand Natural Pet Food,"New Zealand Natural Pet Food Meow Chicken​ & King Salmon Freeze-Dried Cat Food, 280-gram",New Zealand Natural Pet Food,Meow Chicken​ & King Salmon,Cats,280-gram,No
812121030046,210000138449,Dog > Treats > Bully Sticks & Natural Chews > Natural Chews,1.29,30,10100184_1,https://www.littlepetexpress.com/products/Earth-Animal-No-Hide-Beef-Stix-Chew-Dog-Treat-1-count/?case_option=False,"Natural Chews, Treats","['downloaded_images/10100184/10100184_1/image_56179_DOZsxwt.jpg', 'downloaded_images/10100184/10100184_1/image_56179_bM9rY6E.jpg', 'downloaded_images/10100184/10100184_1/image_56179_o0TZGFQ.jpg']",Earth Animal,"Earth Animal No-Hide Beef Stix Chew Dog Treat, 1-count",Earth Animal,No-Hide Beef Stix Chew,Dogs,1-count,No
810093192816,410000020162,Cat > Leashes & Collars > Collars ,10.59,0,,,,,The Worthy Dog,"The Worthy Dog Cat Collar, Leopard",The Worthy Dog,"Cat Collar, Leopard",Cats,,No
